list_id,host_id,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22792711,28913914,1,4,6/2/19,2.26,1,1
22792746,117492425,4,0,,,6,0
22793472,168416827,4,16,6/21/19,0.95,1,300
22793957,6237087,2,15,5/21/19,0.97,1,0
22794168,8637211,30,11,1/17/19,0.79,4,257
22794272,3750764,1,0,,,6,0
22794719,168429942,5,4,6/17/19,0.26,2,324
22795221,3750764,1,0,,,6,0
22796694,164886138,2,4,10/28/18,0.29,11,180
22796888,164886138,1,4,8/23/18,0.29,11,365
22797033,164886138,1,3,3/17/18,0.18,11,364
22797190,9374496,3,16,6/23/19,0.9,1,0
22797978,168465501,30,3,5/31/19,0.28,4,311
22802275,168501789,3,1,6/14/18,0.08,1,363
22803859,7431741,2,2,3/18/18,0.12,1,0
22805947,162127741,5,28,6/30/19,1.71,1,347
22809557,168565806,8,6,4/25/19,0.37,2,334
22810710,22768255,1,17,9/17/18,0.97,1,0
22811128,44278310,1,0,,,1,0
22811207,90064069,1,103,7/5/19,5.94,1,19
22811519,167567675,1,44,6/23/19,4.33,1,264
22812324,33822427,2,42,5/27/19,2.47,1,11
22813265,107183778,1,26,6/29/19,1.48,1,215
22813351,1597722,7,5,9/13/18,0.32,1,0
22814281,168613171,3,0,,,1,365
22814859,168619140,1,5,2/16/19,0.53,2,0
22815108,164886138,1,1,3/15/18,0.06,11,364
22815191,35559100,1,28,6/24/19,2.54,1,175
22815257,164886138,1,0,,,11,364
22815339,164886138,1,1,4/10/18,0.07,11,364
22815783,21892425,1,120,7/1/19,6.77,1,8
22817544,4035432,2,9,8/3/18,0.59,1,0
22818498,168660624,5,0,,,1,0
22824469,168567714,1,18,6/26/19,1.06,1,152
22825784,27584983,3,9,6/12/18,0.53,1,0
22829069,22610399,18,0,,,1,0
22829464,139490165,3,0,,,3,0
22830508,168159627,2,26,5/9/19,1.59,1,253
22830789,38814918,1,123,7/3/19,7.07,1,105
22832352,168784638,3,28,6/3/19,2.09,1,0
22833112,92524622,5,35,5/31/19,2.19,1,0
22833434,17848380,1,14,12/8/18,0.81,3,360
22833773,168804578,1,23,5/20/18,1.31,1,0
22835316,45688186,1,72,7/2/19,4.08,2,307
22840839,98956556,2,19,6/5/19,1.13,1,1
22841280,26243777,4,6,4/19/19,0.36,2,0
22842339,143460,1,3,7/29/18,0.21,2,0
22842989,21283448,4,37,1/2/19,2.18,1,0
22843226,168348550,2,45,6/22/19,2.84,1,33
22843793,6762247,1,2,7/7/18,0.13,2,0
22845926,74410137,3,10,12/20/18,0.57,1,0
22846744,168946125,3,4,4/17/18,0.23,1,0
22847493,43207538,2,0,,,1,0
22847975,95014144,1,0,,,1,0
22848359,14969786,1,26,7/7/19,5.23,1,0
22848378,9630772,4,10,1/2/19,0.65,2,0
22848599,16139880,3,20,6/22/19,1.15,6,178
22849615,46081317,25,5,1/1/19,0.33,3,155
22850413,114418657,90,0,,,1,90
22851242,17719708,3,17,7/6/19,1.27,1,77
22852022,26808662,1,4,12/9/18,0.34,1,0
22852435,169012324,90,23,9/15/18,1.38,1,156
22856025,34635838,1,34,5/16/19,2.06,2,0
22857268,25168124,7,2,4/26/19,0.13,1,23
22857712,34614054,3,7,6/8/19,0.4,5,285
22858455,14117835,2,3,7/3/19,0.17,1,6
22859702,87181550,1,36,5/29/19,2.07,1,26
22860511,501456,3,9,11/24/18,0.52,4,25
22860844,501456,3,11,11/22/18,0.64,4,14
22862288,13997208,3,0,,,1,87
22862793,102841376,4,3,7/31/18,0.17,1,0
22862864,138706642,1,1,2/3/18,0.06,1,0
22862877,8997485,2,64,7/4/19,3.95,2,225
22862882,29574418,7,19,6/19/19,1.11,1,171
22863062,1678861,2,3,9/3/18,0.22,1,0
22863817,25243100,2,0,,,1,0
22865818,30786898,3,1,2/1/18,0.06,1,0
22866619,6513281,2,54,7/6/19,3.17,2,154
22867334,169166409,2,28,8/4/18,1.64,2,16
22868760,3699016,2,54,6/27/19,3.17,2,1
22868847,12624093,2,3,4/6/18,0.19,1,0
22869025,169201555,3,1,5/19/18,0.07,1,18
22869229,23254432,2,27,7/27/18,1.57,1,0
22869573,17631246,2,20,5/27/19,1.15,1,0
22869995,169211917,1,1,5/6/18,0.07,1,179
22871526,169226619,2,38,6/20/19,2.38,1,37
22877744,1164515,2,13,5/31/19,0.93,2,141
22878070,26500272,3,0,,,1,0
22878090,116754031,1,53,6/15/19,3.02,3,363
22878715,126407919,31,4,5/20/19,0.31,1,5
22878805,425702,1,67,6/26/19,3.81,1,186
22879396,12479495,3,0,,,1,0
22879903,22040625,2,1,2/7/18,0.06,1,0
22881110,120981856,7,9,6/2/19,0.55,1,80
22881127,90685499,6,6,3/10/19,0.4,2,14
22882677,7759203,5,6,12/7/18,0.44,1,11
22884749,159435936,31,1,7/22/18,0.09,3,161
22885310,103745233,1,54,3/31/19,3.07,1,0
22886125,15377827,7,5,1/7/19,0.29,1,0
22887406,169382341,5,11,6/22/19,0.69,2,5
22896433,126184451,4,26,5/26/19,1.53,1,50
22898351,11573876,6,3,4/2/18,0.17,1,0
22898938,16005407,2,17,3/15/19,1.01,1,0
22899900,162427870,1,135,6/15/19,7.67,3,311
22901723,89221067,5,0,,,1,0
22904609,169534923,30,40,6/23/19,2.35,1,146
22904809,24466431,7,0,,,1,0
22904958,26243777,2,48,6/19/19,2.81,2,12
22904985,169532780,3,22,3/31/19,1.3,1,189
22905091,169546851,2,63,6/19/19,3.9,1,239
22906559,2076284,2,0,,,1,0
22907187,20268978,1,0,,,1,0
22907591,16682397,2,5,6/24/18,0.29,1,0
22907753,16006049,2,0,,,1,0
22908372,17334910,7,0,,,1,0
22911635,80479138,30,3,4/27/19,0.21,5,108
22913600,111782745,2,23,8/19/18,1.39,2,0
22919133,169686676,1,19,6/23/19,1.17,1,362
22919807,169514692,3,38,6/18/19,2.38,1,138
22921200,5165317,2,0,,,1,0
22923312,20413013,2,50,6/21/19,2.95,1,161
22923314,9110062,1,5,12/31/18,0.4,1,35
22925367,37818581,1,30,6/1/18,1.72,4,0
22926669,104623425,3,1,2/26/18,0.06,1,0
22926871,34679426,1,2,4/2/18,0.13,1,0
22926900,2256583,5,1,6/30/18,0.08,1,0
22927598,107198157,3,0,,,1,0
22928216,169340719,15,2,4/15/18,0.11,1,0
22928463,35510045,14,0,,,1,0
22928803,169795562,6,0,,,1,0
22929141,36307813,14,0,,,1,0
22929942,25339875,6,0,,,1,0
22934602,48146336,30,3,1/11/19,0.25,20,289
22936827,169721146,2,74,6/20/19,4.3,1,28
22937095,2416281,3,45,6/29/19,2.56,1,179
22937305,34635838,1,29,5/20/19,1.81,2,0
22937557,6726656,6,3,1/30/19,0.28,3,13
22938753,4920221,29,3,10/27/18,0.27,1,358
22940490,51591390,1,30,6/22/19,2.92,1,8
22940777,136636824,2,27,6/2/19,1.56,1,0
22941772,1466154,28,1,3/3/18,0.06,1,297
22942669,1398639,30,6,5/31/19,0.58,3,207
22944203,87782960,4,14,6/30/19,0.82,1,13
22944348,169944714,1,114,6/23/19,6.68,1,125
22945122,44695225,7,0,,,1,0
22946348,127545011,1,5,11/30/18,0.42,1,0
22950209,170008285,3,36,7/1/19,2.11,1,331
22951326,36786792,2,3,1/31/18,0.17,1,0
22951923,17478161,3,43,7/2/19,2.86,1,10
22953136,4383475,3,0,,,1,0
22953160,66111674,1,15,7/22/18,0.88,1,0
22953869,98272,3,32,6/15/19,1.9,1,0
22955340,39062378,2,0,,,1,0
22955342,25533198,4,1,1/29/18,0.06,1,0
22956809,170075022,1,63,6/22/19,3.74,1,12
22957090,27070336,2,0,,,1,0
22958516,170095185,2,3,2/21/18,0.17,1,0
22958680,170092307,5,56,6/12/19,3.32,1,18
22959643,6329693,3,3,6/20/19,0.21,1,128
22961758,80331757,2,13,3/10/19,1.38,1,71
22961764,163905917,2,13,12/22/18,0.74,3,23
22965846,84562428,5,3,9/13/18,0.2,2,355
22968206,22748648,5,1,2/21/18,0.06,1,0
22969068,52525871,5,0,,,1,0
22969403,52949531,3,0,,,1,0
22969873,50949024,2,0,,,1,0
22970376,24600315,1,0,,,1,0
22971074,19074249,2,59,6/8/19,3.55,1,231
22971238,99296570,1,77,6/18/19,4.67,5,187
22971252,52225868,3,0,,,1,0
22971913,170265686,3,85,6/18/19,5,1,193
22972328,110966607,3,24,11/5/18,1.44,1,0
22972357,158456362,1,3,4/2/18,0.19,1,0
22972832,161899037,2,54,6/24/19,3.1,7,70
22973043,74873565,2,8,5/6/19,0.46,1,0
22975958,9250609,1,0,,,1,0
22977021,46723570,4,1,2/2/18,0.06,1,0
22978028,10268766,4,19,6/20/19,1.32,1,76
22978388,42949529,1,0,,,1,90
22978756,169541552,2,0,,,1,2
22979825,10826049,4,0,,,1,0
22980068,22042097,4,1,3/3/18,0.06,1,0
22980907,29241227,3,94,7/2/19,5.4,2,69
22981126,170387293,1,0,,,1,0
22983227,170413197,2,1,2/25/18,0.06,1,0
22983671,20754560,1,5,5/16/18,0.29,1,0
22983888,170424392,4,3,4/3/18,0.18,1,0
22984370,1300215,3,12,8/27/18,0.89,1,0
22984650,143212135,3,60,6/9/19,3.61,1,350
22985168,71733378,1,21,3/28/19,1.2,1,85
22985354,4181378,2,27,6/23/19,1.79,2,364
22985419,170445076,2,58,7/7/19,3.6,1,152
22985840,170446723,2,11,6/18/19,0.71,2,179
22986139,7465567,2,2,3/10/19,0.19,2,3
22986248,170457264,2,6,2/18/19,0.36,1,0
22986303,170458252,1,67,6/5/19,4.14,1,145
22986519,154262349,4,23,6/12/19,2.29,1,102
22987331,39591103,1,13,6/1/19,0.91,1,172
22987769,13878635,2,12,10/7/18,0.71,2,338
22994960,96317547,3,0,,,1,0
22997160,170567335,2,5,1/25/19,0.74,1,0
22997928,170574337,3,19,5/20/19,1.1,1,4
22998663,96810536,1,2,11/24/18,0.16,3,115
23000751,170603631,2,29,3/14/19,1.68,1,240
23001249,29074867,2,4,6/10/18,0.25,1,0
23001343,170608951,3,22,6/10/19,1.4,1,89
23001611,129782365,2,0,,,1,0
23002312,42677381,3,9,1/3/19,0.57,1,0
23002371,21186353,14,0,,,1,0
23002904,61849126,3,15,11/25/18,0.9,1,5
23003201,170629692,1,0,,,1,0
23004287,166204258,1,1,2/5/18,0.06,1,0
23004845,241559,3,37,6/21/19,2.29,1,13
23005618,170657264,3,37,6/2/19,2.27,1,46
23005685,51536620,3,1,2/28/18,0.06,1,0
23006296,1339185,4,20,6/18/19,1.39,1,121
23006397,14328715,2,6,3/4/18,0.35,1,0
23006437,89391604,7,0,,,1,0
23006591,99296570,1,67,6/11/19,3.83,5,186
23010967,78913808,3,63,7/5/19,4.36,1,165
23012588,170724620,1,50,5/24/19,3.69,1,1
23014432,45688186,1,14,4/23/19,0.82,2,307
23016550,2317952,30,5,12/24/18,0.3,1,53
23017828,1466422,133,12,12/17/18,0.71,2,0
23018280,10836962,3,69,6/19/19,4.21,1,21
23019675,30704814,14,2,5/26/19,0.19,1,0
23019746,168988812,6,2,1/2/19,0.13,1,0
23020466,8663057,3,67,6/28/19,3.98,2,132
23021186,133227147,1,43,6/23/19,2.65,1,365
23021271,9388460,3,56,6/17/19,3.76,1,107
23021573,170805641,4,43,6/13/19,2.55,1,161
23023423,74805133,1,0,,,1,0
23023728,12417778,3,16,6/26/19,0.95,1,20
23024065,105758386,2,2,3/21/18,0.12,1,0
23024273,108029974,6,12,6/14/19,0.84,4,52
23024656,43495748,4,21,7/1/19,1.25,1,128
23025738,14097466,3,1,10/2/18,0.11,1,0
23026309,16928139,2,51,7/1/19,3.17,1,36
23026346,170857849,3,28,6/12/19,1.68,1,351
23027004,162432541,3,40,5/27/19,2.3,2,279
23027784,56283770,30,1,6/17/19,1,6,122
23031618,101602599,1,95,6/24/19,5.63,2,0
23034152,168465501,30,5,5/17/19,0.34,4,220
23035441,170935045,5,1,2/23/18,0.06,1,0
23035859,113805886,31,1,1/25/19,0.18,33,327
23035874,13126043,2,29,5/15/19,1.67,2,74
23035891,37222237,6,0,,,1,0
23035911,4100176,5,1,3/14/18,0.06,1,0
23036845,113805886,31,1,1/3/19,0.16,33,248
23037039,25001097,5,9,12/20/18,0.52,1,0
23037820,113805886,31,1,5/21/18,0.07,33,338
23038073,113805886,31,0,,,33,326
23038520,7381386,3,41,7/4/19,2.44,1,23
23039069,113805886,31,5,1/2/19,0.31,33,326
23039363,113805886,31,0,,,33,345
23040052,113805886,31,8,12/27/18,0.49,33,342
23040115,22246427,2,58,6/23/19,3.39,1,62
23041312,40811074,3,0,,,1,0
23042836,171001581,1,27,6/23/19,1.67,1,84
23044937,105640471,1,14,5/28/19,1,8,127
23045850,157977326,1,55,6/24/19,3.26,2,27
23046924,24796602,2,19,6/13/19,1.13,4,257
23047572,87399457,4,4,5/8/19,0.24,1,0
23052180,9864136,1,0,,,26,249
23052964,9864136,1,4,3/16/18,0.23,26,179
23053294,7051379,31,8,5/23/19,0.59,2,138
23053597,158540605,1,89,6/29/19,5.31,6,256
23053827,171107511,2,1,10/7/18,0.11,1,219
23054077,1655982,45,0,,,1,326
23054329,16963843,5,14,8/30/18,0.88,2,0
23054586,170294800,1,23,6/17/19,1.33,1,298
23054855,7216788,2,18,6/23/19,1.07,1,36
23055816,169704873,14,6,6/22/18,0.41,1,0
23056637,80651652,3,0,,,1,0
23058456,171154086,1,0,,,1,0
23058686,4445657,7,2,4/28/18,0.13,1,0
23059062,6966161,7,0,,,1,0
23059611,12502207,30,3,1/5/19,0.24,1,339
23060192,19930911,1,77,6/22/19,4.49,1,55
23060372,12554853,1,32,11/25/18,1.87,1,0
23061070,49831860,3,141,6/17/19,8.21,2,114
23061112,31315978,2,23,6/29/19,2.88,1,20
23062475,8108429,2,15,6/23/19,0.89,1,0
23062725,179246,3,54,7/1/19,3.58,2,240
23062969,9937471,2,11,12/17/18,1.15,1,0
23063403,22375303,1,70,6/24/19,4.9,2,291
23064260,19849721,1,0,,,1,0
23070522,60373268,3,30,6/18/19,1.88,1,122
23071191,92192182,1,13,6/18/18,0.75,2,0
23071774,93263,2,52,7/3/19,3.26,1,126
23072308,92192182,2,11,7/8/18,0.64,2,0
23072371,65171233,3,21,7/1/19,1.27,2,111
23072631,76428733,6,1,3/15/18,0.06,1,0
23072853,87830046,3,41,6/20/19,2.94,1,235
23074259,94214493,7,2,11/1/18,0.13,9,58
23074722,94214493,5,2,12/21/18,0.14,9,89
23075778,2786998,2,20,6/16/19,1.19,1,2
23076745,131476068,2,1,2/9/18,0.06,2,48
23076968,64206316,7,28,11/23/18,1.68,1,0
23077040,171339086,2,25,10/22/18,1.48,1,0
23077115,158625100,1,9,5/20/19,0.55,2,48
23077687,2616981,4,3,9/22/18,0.19,1,60
23078073,171352111,1,1,2/6/18,0.06,1,0
23078172,43352661,1,51,5/26/19,2.99,3,365
23078446,86771798,4,12,4/21/19,0.91,2,59
23080356,161846641,1,13,10/18/18,0.77,1,0
23084751,67375976,4,0,,,1,0
23085504,24796602,2,34,5/29/19,1.99,4,341
23086483,86771798,5,14,6/7/19,0.86,2,50
23087403,5788047,2,10,3/25/19,0.58,1,6
23088623,47104818,3,16,6/18/19,1.24,3,360
23088777,47104818,3,19,6/26/19,1.37,3,360
23088947,46660053,4,5,5/28/19,0.38,3,61
23089441,12872352,1,0,,,3,267
23090298,171483814,2,2,4/9/18,0.12,1,0
23090632,171488589,1,13,6/20/18,0.86,1,0
23090887,116365995,4,10,7/6/19,0.91,2,271
23091135,5117805,2,14,11/10/18,0.84,1,0
23091139,66230837,3,27,2/25/19,1.57,1,344
23091275,49258234,2,3,3/11/18,0.17,1,0
23091460,104425922,2,12,6/17/19,0.71,1,363
23092112,142144113,30,4,12/18/18,0.24,1,342
23092889,2213846,2,29,6/25/19,1.71,1,16
23093320,171522181,7,11,3/25/18,0.64,1,0
23094550,7269534,4,5,6/20/18,0.3,1,0
23096661,490608,10,5,5/4/19,0.31,1,0
23097802,142447586,3,0,,,4,0
23100862,142447586,3,1,2/11/18,0.06,4,0
23100931,6309691,4,2,8/14/18,0.16,2,0
23102299,142447586,1,1,2/21/18,0.06,4,0
23103116,171629811,5,3,3/20/18,0.18,1,0
23104347,21784559,4,64,7/3/19,3.71,1,106
23105516,82889379,1,81,6/9/19,4.93,4,192
23105764,156948703,1,95,7/1/19,6.51,6,341
23106013,9318816,2,15,6/2/19,0.94,1,51
23106106,32718658,1,0,,,1,0
23106220,55468128,1,53,6/24/19,3.29,7,264
23106361,171660157,4,10,1/15/19,0.6,1,2
23106431,55468128,1,27,6/25/19,1.69,7,248
23106518,171668854,4,2,3/10/19,0.19,1,0
23106900,72491205,2,0,,,1,0
23107316,171678641,7,10,4/29/19,0.78,1,279
23108435,146172048,4,5,1/3/19,0.36,1,87
23108652,7460552,2,7,1/11/19,0.61,1,96
23108877,47023469,1,28,6/8/19,1.66,3,270
23109325,86575539,15,1,2/9/18,0.06,1,1
23109329,1577803,2,19,6/11/19,1.23,1,149
23110037,130972997,2,21,6/22/19,1.35,2,339
23110266,108029974,4,7,3/27/19,0.46,4,63
23111211,30672354,4,14,4/10/19,0.9,2,1
23111561,30486909,4,32,1/2/19,1.96,1,0
23116453,121379512,1,7,10/20/18,0.41,2,0
23118522,8959179,4,10,12/29/18,0.73,1,98
23120062,3324577,2,56,6/30/19,3.33,1,54
23120142,133602911,3,20,6/14/19,1.18,2,36
23120678,4757826,2,3,8/13/18,0.22,1,1
23122597,79305630,4,26,7/5/19,1.68,2,92
23122670,10918472,2,6,7/14/18,0.37,1,0
23123189,101067646,2,3,12/29/18,0.26,1,0
23124338,171830071,2,5,3/26/18,0.3,1,0
23126553,171854639,3,13,1/3/19,0.78,1,1
23126790,1975628,2,0,,,1,0
23126850,12873109,2,0,,,1,0
23127656,171858908,2,13,6/4/18,0.77,2,0
23127964,5849048,1,1,1/26/19,0.18,1,180
23128067,22313730,4,10,10/31/18,0.58,1,88
23128247,140293912,3,38,3/18/19,2.36,3,0
23128460,5669820,4,26,6/26/19,1.66,1,16
23129639,161349813,4,57,6/25/19,3.73,2,113
23129919,171888683,10,11,3/31/19,0.67,1,0
23130144,11696537,1,3,12/30/18,0.41,1,0
23131011,127586030,2,58,7/6/19,3.44,1,52
23131033,137292249,4,8,11/8/18,0.53,1,0
23131155,45735959,3,59,5/26/19,3.49,1,52
23131354,109719378,1,59,6/27/19,3.69,1,22
23131463,15901859,5,30,6/24/19,2,1,32
23131496,99683151,3,36,6/23/19,2.14,3,266
23136074,171939378,3,2,5/13/18,0.14,2,0
23139166,4316650,2,14,5/27/19,0.82,1,0
23139647,11305944,2,22,6/19/19,1.44,5,361
23142074,818585,14,1,2/8/18,0.06,1,41
23142952,6501039,5,2,7/7/18,0.14,1,0
23143173,94263025,1,10,7/4/18,0.58,2,0
23144059,7990635,1,0,,,1,0
23145289,11951436,5,0,,,1,0
23147603,12233355,1,0,,,2,0
23148112,7875272,31,0,,,3,0
23149641,171939378,3,31,4/28/19,1.98,2,4
23150033,172067924,3,0,,,1,0
23151066,5640467,5,1,7/21/18,0.08,1,0
23154138,3202437,10,4,6/23/19,0.38,1,35
23156950,172130647,1,24,5/30/19,1.43,1,5
23158057,4023251,3,5,12/29/18,0.3,1,0
23158770,172145021,3,0,,,1,0
23160162,71840935,2,5,9/7/18,0.3,1,0
23161182,6577580,2,1,2/15/18,0.06,1,0
23163660,172189639,1,73,7/6/19,4.57,2,30
23164537,172186369,1,9,5/21/18,0.53,1,0
23166224,842091,3,51,7/1/19,3,2,51
23166555,162153626,1,1,7/6/18,0.08,1,0
23166556,625092,7,4,3/9/19,0.39,1,31
23166697,21485411,1,22,6/30/19,1.33,1,36
23166922,7411846,1,1,2/11/18,0.06,1,88
23168904,172240638,2,1,3/9/18,0.06,1,0
23169146,51260506,1,1,2/19/18,0.06,1,173
23170204,86527607,1,0,,,1,0
23170592,40317143,1,2,12/30/18,0.13,2,169
23171129,21689645,10,2,2/1/19,0.13,1,0
23171917,10457196,31,5,1/17/19,0.37,11,122
23172490,117108525,1,78,6/28/19,4.62,2,116
23177964,56276728,14,5,7/6/18,0.3,1,0
23179415,169851445,1,0,,,1,0
23183557,40511631,2,89,7/1/19,5.54,2,4
23184420,170263842,100,2,12/20/18,0.18,4,320
23184752,172366460,1,18,6/15/19,1.07,1,362
23184876,7807118,3,0,,,1,0
23185690,155618754,3,0,,,1,0
23188573,132883674,1,0,,,3,0
23188871,132883674,1,0,,,3,0
23189933,38672377,6,5,5/28/18,0.31,1,0
23190292,13900556,5,5,4/9/19,0.3,1,0
23191484,4249379,2,17,7/1/19,1.07,1,115
23195752,5162192,30,2,12/10/18,0.19,12,310
23199948,172506981,3,27,7/6/19,1.79,1,320
23200628,3792602,2,25,5/21/19,1.5,1,30
23201228,23859317,1,77,6/22/19,5.3,1,50
23203149,143460,2,8,6/23/19,0.52,2,8
23203929,172544686,1,0,,,4,269
23204924,594634,5,1,6/19/19,1,1,0
23207975,47070613,1,44,6/22/19,2.57,1,84
23213107,172640229,1,2,4/22/19,0.16,1,96
23214720,154895874,5,0,,,1,13
23214729,13133943,3,7,11/4/18,0.41,1,0
23216187,8260418,2,0,,,1,0
23216381,9804931,2,5,6/16/19,0.32,2,5
23216832,2589436,14,0,,,2,0
23217530,4521174,7,0,,,3,59
23218152,9804931,2,0,,,2,0
23218579,5350903,2,48,7/2/19,3,1,48
23219361,59966705,2,30,6/14/19,1.8,1,306
23219659,172713193,4,82,7/2/19,4.86,1,331
23221495,172736191,5,51,6/22/19,3.23,1,57
23221581,41398005,30,10,6/29/19,0.62,3,183
23222091,33438428,5,15,10/21/18,0.93,1,46
23222310,30940393,2,39,12/27/18,2.31,2,0
23222680,100829279,1,108,6/20/19,6.4,3,216
23223028,7760617,3,2,6/13/18,0.15,1,0
23229152,131806850,1,1,3/14/18,0.06,1,0
23230395,84529,60,2,1/2/19,0.17,1,132
23232087,127740507,2,83,7/3/19,4.97,2,48
23233925,14320524,3,35,7/7/19,2.22,1,162
23235101,172885803,4,42,7/7/19,2.69,1,244
23235139,56793,6,0,,,1,100
23235654,20725025,1,1,2/16/18,0.06,1,170
23235762,32927725,1,0,,,1,0
23236828,172911004,5,33,6/1/19,1.96,1,176
23237952,1752807,3,9,7/4/18,0.54,2,0
23238781,81066021,3,16,6/15/19,1.11,2,307
23240738,110965771,2,25,2/13/19,1.54,7,14
23247351,127427486,1,33,3/24/19,2.29,1,0
23247442,499896,2,37,6/1/19,2.28,1,216
23247514,29098546,1,65,6/23/19,3.88,1,5
23249573,83141620,7,1,8/12/18,0.09,1,0
23250710,109061785,1,40,6/22/19,2.37,1,73
23251395,4672257,1,82,6/20/19,5,1,30
23251417,173047765,2,26,7/1/19,2.49,1,112
23251775,9837019,2,45,6/14/19,2.79,1,19
23252265,4220920,2,6,5/12/19,0.38,1,34
23252443,100238132,3,40,5/13/19,2.63,12,0
23252588,2536555,3,1,12/31/18,0.16,1,0
23253216,9484908,3,13,6/19/19,0.84,2,65
23254023,170942459,1,16,10/8/18,0.99,1,69
23254776,4391681,3,9,1/4/19,0.54,1,280
23254924,49015786,7,9,5/10/19,0.53,1,4
23255800,19631496,5,61,7/2/19,3.84,2,185
23256023,123578077,2,2,3/23/18,0.13,1,0
23256828,63943922,3,4,7/1/18,0.24,1,0
23256946,3732261,4,2,1/17/19,0.12,1,0
23258602,72196680,3,0,,,1,0
23258639,22412963,1,72,6/25/19,4.67,3,223
23258724,15194406,1,113,6/19/19,6.7,1,13
23262857,60281397,1,27,6/9/19,1.69,3,190
23264421,107434423,30,0,,,232,223
23265699,5962328,30,4,11/9/18,0.31,15,232
23268810,145252418,1,54,7/5/19,3.74,3,180
23269735,149047,4,6,7/8/19,0.63,1,11
23270879,5516133,1,7,1/21/19,0.46,1,0
23271408,39528519,14,0,,,28,322
23271535,122726779,2,92,7/4/19,5.47,1,96
23271736,47151333,3,4,3/31/19,0.25,2,0
23273676,116976293,2,45,6/16/19,2.75,2,0
23273907,173249074,4,36,6/26/19,2.19,2,316
23274386,123736313,4,8,6/29/19,0.5,1,0
23274936,157977326,1,72,6/20/19,4.27,2,29
23275013,756577,90,0,,,1,0
23275777,113905011,2,68,6/30/19,4.02,1,54
23277230,128579948,3,56,6/27/19,3.57,2,163
23277442,75633225,2,0,,,1,363
23278026,7138847,2,3,7/9/18,0.19,3,0
23285672,136455880,1,2,4/5/18,0.12,2,5
23285903,10713617,2,6,6/30/19,0.4,1,1
23287403,173362161,2,64,7/3/19,3.89,6,177
23288584,40381718,1,0,,,1,0
23288667,173373234,30,19,7/15/18,1.17,2,179
23289645,173379189,2,2,4/1/18,0.13,1,0
23289674,29219991,31,11,5/9/19,1.29,2,190
23289837,76536839,2,39,11/26/18,2.48,2,0
23290010,1539109,28,5,6/17/19,0.53,1,258
23290041,32226468,4,2,4/25/18,0.13,1,0
23290179,75982141,3,8,1/15/19,0.49,1,0
23292216,173406651,3,30,7/2/19,1.77,2,182
23292982,173416551,2,70,6/15/19,4.25,1,54
23293483,53179388,180,0,,,10,363
23293946,3402155,2,9,10/28/18,0.56,1,157
23294354,6239596,2,3,5/20/18,0.2,1,0
23300336,173485654,5,1,4/12/18,0.07,1,87
23301706,173249074,4,24,5/18/19,1.69,2,311
23302260,122374980,1,34,6/22/19,2.01,4,363
23302837,40733012,7,0,,,1,365
23303297,18554986,1,2,6/18/18,0.15,1,0
23304014,33923279,3,2,4/21/18,0.12,2,0
23304600,11789627,4,27,6/16/19,1.75,1,42
23305380,171858908,1,1,5/21/18,0.07,2,0
23306531,173535994,1,7,5/27/18,0.42,1,0
23307047,172756149,1,66,7/2/19,4.09,1,83
23307503,165607672,2,31,6/18/19,1.83,2,39
23308318,11540159,2,0,,,2,0
23308563,106897471,3,90,5/26/19,5.49,1,0
23310309,173290675,1,45,6/8/19,2.66,3,348
23311118,164886138,6,11,6/30/19,0.66,11,299
23311374,1119739,6,11,5/27/19,0.66,1,0
23311527,173584558,1,0,,,1,0
23311756,26259317,2,25,10/29/18,1.57,1,0
23312379,8055207,4,53,6/20/19,3.24,1,0
23312524,75748625,1,2,2/26/18,0.12,1,0
23317650,24987213,2,8,7/1/18,0.49,1,156
23319467,172506421,2,70,6/26/19,4.24,1,89
23320351,70331348,1,2,1/1/19,0.31,1,0
23322641,38908498,15,1,3/4/18,0.06,1,0
23322737,169589888,3,27,6/27/19,1.69,1,348
23322795,173685298,1,0,,,11,179
23323530,75359775,1,8,5/5/18,0.49,1,0
23324479,120167980,1,7,5/12/19,0.43,1,297
23325238,5201405,2,71,7/3/19,4.25,1,89
23327138,10826173,2,3,5/10/18,0.21,1,0
23327774,129273512,1,133,6/17/19,7.87,3,336
23329332,173754495,1,25,6/30/19,1.69,1,270
23329993,172837223,1,51,6/16/19,3.02,3,140
23334645,1730026,4,7,5/18/19,0.43,2,3
23335839,9761047,3,46,6/20/19,2.88,3,0
23336877,173823383,2,51,7/2/19,3.25,1,0
23337201,60521448,5,1,9/3/18,0.1,2,48
23338901,12128354,1,0,,,1,0
23339298,82930,2,45,6/30/19,3.98,1,74
23340718,131476075,1,10,1/3/19,0.63,8,179
23342782,4325160,10,10,12/11/18,0.64,1,0
23343836,172837223,1,36,7/1/19,2.29,3,140
23344008,172837223,1,41,6/18/19,2.48,3,145
23344243,62745867,7,3,12/14/18,0.21,1,353
23344293,156505456,3,23,5/27/19,1.37,13,90
23351120,2730883,20,1,10/20/18,0.11,2,267
23352462,38121779,1,0,,,1,0
23353173,55149174,2,0,,,1,0
23353909,63801339,1,8,3/29/18,0.48,1,0
23354284,3074904,1,58,6/23/19,3.55,4,50
23354992,101618737,3,0,,,2,140
23355035,428643,3,15,5/24/19,0.92,1,120
23355382,8990438,30,48,3/30/19,3.27,1,325
