host_id,host_name,list_id,neighbourhood_group,neighbourhood,calculated_host_listings_count
16139880,Ksenia & Masha,16770311,Brooklyn,Bedford-Stuyvesant,6
87795401,Paul,16771876,Bronx,Soundview,1
87690038,Wesly/Jessica,16772578,Brooklyn,Crown Heights,4
4232532,Jenn,16775958,Brooklyn,South Slope,2
39978070,Robert,16776959,Brooklyn,Bay Ridge,1
24546033,Pietro,16777456,Bronx,Morris Park,1
57657144,Tomas,16777938,Manhattan,Midtown,1
2938381,Lee,16778711,Brooklyn,Prospect Heights,1
43601551,Anamaria & Ricardo,16778903,Manhattan,East Harlem,2
111433024,Danielle,16778904,Manhattan,Washington Heights,1
24283455,Igam,16779548,Brooklyn,Gravesend,2
11699846,Natasha,16779705,Manhattan,Greenwich Village,1
10633027,Sam,16780398,Brooklyn,Sheepshead Bay,3
6263861,Monica,16780469,Manhattan,Harlem,1
22101365,Natalie,16781516,Manhattan,Upper East Side,1
74633496,Justine,16781601,Bronx,University Heights,5
20600569,Tiffany,16783144,Manhattan,Roosevelt Island,2
44688209,Mike,16783828,Manhattan,Upper East Side,1
5042847,Davide,16784199,Manhattan,Greenwich Village,1
25505776,Michal,16791336,Manhattan,East Village,1
1938828,Shay,16791809,Brooklyn,East Flatbush,3
30724451,Arden,16792022,Brooklyn,Williamsburg,1
106168581,Jason,16792642,Brooklyn,South Slope,1
3654281,Wen,16793429,Manhattan,Little Italy,1
108249932,Yngrid And Jiovanni,16793649,Brooklyn,East New York,2
37482532,Adam,16794070,Manhattan,East Harlem,1
13274612,Caleb,16794287,Brooklyn,Flatbush,1
7181263,Kate,16795470,Manhattan,East Harlem,2
49100137,Juan,16795503,Brooklyn,Bushwick,1
7181263,Kate,16795643,Manhattan,East Harlem,2
69862540,Rina,16796255,Manhattan,Washington Heights,3
111666924,Carl,16797910,Brooklyn,Crown Heights,1
1653951,Mario,16798165,Brooklyn,Bay Ridge,1
94669886,Nadine,16798351,Manhattan,East Village,1
25233493,Jaime,16802965,Brooklyn,Williamsburg,2
47062032,Michael,16804336,Manhattan,Morningside Heights,1
2092314,Valentin,16805050,Brooklyn,East Flatbush,7
30434875,Richard,16805065,Manhattan,Chelsea,1
22541573,Ken,16805103,Manhattan,Upper East Side,87
7786166,Kate,16805446,Brooklyn,Cobble Hill,1
16664377,D,16805869,Manhattan,Lower East Side,3
6696691,Andrew,16805921,Manhattan,Lower East Side,1
8111912,Jed,16807028,Brooklyn,Flatbush,2
26420701,Helen,16807550,Brooklyn,Greenpoint,1
30529,Marianne,16807749,Brooklyn,Prospect Heights,2
4368043,Nika Nurkyz,16808375,Brooklyn,Sheepshead Bay,1
33403059,Joshua,16808464,Brooklyn,Bushwick,3
1699648,Benjamin,16810023,Brooklyn,Williamsburg,1
10633027,Sam,16810808,Brooklyn,Sheepshead Bay,3
47412121,Laura,16811150,Brooklyn,Clinton Hill,1
77812140,Peter,16811199,Queens,Ridgewood,1
102482048,Susy,16811364,Brooklyn,Bushwick,4
1229568,Matt & Kathleen,16813292,Manhattan,Lower East Side,1
111841534,Malini,16814205,Queens,Jamaica,1
23878336,Armando,16814382,Bronx,Fordham,10
72366612,Shaun,16814385,Manhattan,Harlem,1
30576651,Lun,16814536,Brooklyn,Sunset Park,1
23878336,Armando,16814803,Bronx,Fordham,10
111849930,Kaitlin,16814818,Manhattan,Lower East Side,1
10703290,Mike,16815519,Manhattan,Upper East Side,3
38607397,Isroel,16821077,Brooklyn,Windsor Terrace,1
111918887,Bianca,16821898,Brooklyn,Windsor Terrace,1
2092314,Valentin,16822398,Brooklyn,East Flatbush,7
2369654,Michael & Hanako,16823231,Brooklyn,Williamsburg,1
10810355,Valentine,16823712,Brooklyn,Williamsburg,1
71739526,Jonathan,16823923,Manhattan,Upper West Side,1
5447617,Jeffrey,16824884,Brooklyn,Bedford-Stuyvesant,3
111798802,Ritchy,16826741,Manhattan,Gramercy,1
44201583,Jeremy,16827163,Brooklyn,DUMBO,1
82339249,Monica,16827715,Queens,Ditmars Steinway,1
31175385,Eunice,16828843,Manhattan,Chelsea,1
29040298,Paulien,16828918,Manhattan,Little Italy,1
4094013,Cami,16829324,Manhattan,Lower East Side,1
37832982,Cynthia,16829867,Manhattan,Murray Hill,1
7837004,Hilary,16830241,Manhattan,East Village,1
2092314,Valentin,16834485,Brooklyn,East Flatbush,7
2092314,Valentin,16835493,Brooklyn,Flatbush,7
2092314,Valentin,16837628,Brooklyn,East Flatbush,7
111970954,Ryan,16840727,Brooklyn,Bedford-Stuyvesant,1
28758646,Alex,16841844,Brooklyn,Williamsburg,1
112127289,Jordan,16841998,Brooklyn,Bushwick,1
109865937,Philip,16843605,Brooklyn,Clinton Hill,1
47737463,Regina,16844707,Manhattan,Harlem,1
59358,V.Stephan,16845648,Manhattan,Upper East Side,2
2712353,Masud,16845840,Brooklyn,Cypress Hills,4
3902092,Anthony,16846074,Manhattan,Hell's Kitchen,1
436642,Joel,16846366,Manhattan,Upper West Side,1
28297517,Sabrina,16846462,Brooklyn,Bedford-Stuyvesant,1
62103724,Joe,16847069,Manhattan,NoHo,1
24758130,Dounia,16851711,Brooklyn,Flatbush,1
8899812,Fumiko,16851792,Brooklyn,South Slope,1
2092314,Valentin,16851973,Brooklyn,East Flatbush,7
2092314,Valentin,16852728,Brooklyn,East Flatbush,7
18595156,Dwane,16854141,Brooklyn,East New York,1
17911536,Federica,16854181,Manhattan,Washington Heights,1
23502183,Daniel,16854754,Manhattan,Midtown,2
283944,Tim,16855055,Brooklyn,Williamsburg,1
24126726,Nadine,16855679,Manhattan,Midtown,3
24126726,Nadine,16856193,Manhattan,Midtown,3
3747161,Eric,16858146,Manhattan,Hell's Kitchen,1
3158364,Devika,16859099,Queens,Sunnyside,4
97127885,Concetta,16860045,Queens,Ditmars Steinway,2
42993745,Paul,16860541,Manhattan,Upper East Side,2
4462722,Jay,16865916,Manhattan,Upper East Side,1
112393778,Christophe,16867024,Manhattan,Harlem,1
105154603,Samantha,16867729,Brooklyn,Gowanus,1
10015933,Dwayne,16869999,Manhattan,Harlem,1
79089979,Clell,16870827,Brooklyn,Bay Ridge,1
112439486,Ryan,16871240,Queens,Sunnyside,1
60665255,Nicholas,16873148,Queens,Maspeth,1
13492085,Teri,16874685,Manhattan,Chelsea,2
11050811,Dianna,16879258,Manhattan,Little Italy,1
87296223,Julien,16880235,Manhattan,Chinatown,1
26178075,Tricia,16883129,Staten Island,Stapleton,1
3827805,Casey,16883282,Manhattan,West Village,1
5302735,Thiago,16883813,Manhattan,Harlem,2
42330189,Gabriel,16884012,Manhattan,Washington Heights,1
78930817,Santi,16884027,Manhattan,Harlem,1
40511252,Auset,16884405,Brooklyn,Williamsburg,3
112601190,Erfan,16884587,Queens,Woodside,1
47792689,Tiffany,16885058,Brooklyn,Bushwick,1
9806708,Ryan,16892151,Brooklyn,Williamsburg,1
106460468,Felix,16892955,Bronx,Kingsbridge,4
7593341,Vaki,16893030,Manhattan,Theater District,1
11787695,Charlie,16893907,Queens,Astoria,1
3855091,Do,16893993,Brooklyn,Bushwick,1
13739286,Danielle,16895217,Brooklyn,Greenpoint,1
1359292,Cleo,16896105,Brooklyn,Bedford-Stuyvesant,1
110851135,Eitan,16897115,Manhattan,Upper West Side,1
9670774,Amy,16897571,Manhattan,Lower East Side,1
112763616,Gaurav,16897611,Manhattan,Lower East Side,1
4185119,Claire,16898313,Brooklyn,Boerum Hill,1
112780904,Milly,16899058,Manhattan,SoHo,1
112851539,J,16905585,Manhattan,East Village,1
51850937,Joe,16912472,Manhattan,East Village,3
26538766,Tristan,16914299,Brooklyn,Park Slope,2
190239,Cat,16914748,Brooklyn,Bedford-Stuyvesant,1
61127125,Eric,16916191,Brooklyn,Bedford-Stuyvesant,1
112957166,Dmitriy,16916234,Manhattan,Kips Bay,1
11523011,Tiara,16916510,Manhattan,Morningside Heights,2
13896771,Raquel,16916708,Queens,Ditmars Steinway,1
420620,Kathryn,16916926,Brooklyn,Windsor Terrace,1
31906445,Laura,16917171,Manhattan,West Village,1
24405003,Bianca,16917225,Manhattan,Chinatown,3
32304780,Nicauris,16918104,Manhattan,Washington Heights,3
23262657,Maayan,16923912,Queens,Forest Hills,2
8131326,Julia,16925647,Brooklyn,Windsor Terrace,1
3737986,Carolann,16927533,Manhattan,Financial District,1
5611490,Steven & Melissa,16928488,Brooklyn,Bedford-Stuyvesant,1
7093576,Eun M,16929145,Manhattan,Upper East Side,1
14060369,Aaron,16929407,Brooklyn,Williamsburg,1
113110121,Christina,16930274,Manhattan,Upper East Side,1
37185194,Hali,16930662,Queens,Astoria,1
17019706,David,16930707,Brooklyn,Park Slope,1
113128172,Simon,16931894,Brooklyn,Bushwick,1
29464755,Rebecca,16932674,Brooklyn,Bushwick,1
88981564,Luis,16933257,Brooklyn,Bay Ridge,1
359480,Autumn,16933481,Brooklyn,South Slope,1
2788934,Andrew,16936036,Brooklyn,Greenpoint,2
113198009,Tyreik,16937801,Manhattan,Harlem,1
113251630,Joling,16943101,Brooklyn,Bushwick,1
113251277,Angela,16943178,Manhattan,Kips Bay,2
2431149,Delphina,16944182,Brooklyn,Crown Heights,2
67130668,Melissa,16944820,Bronx,Concourse Village,1
14374073,Estrellita,16945093,Manhattan,Chelsea,1
2807776,Axel,16945495,Brooklyn,Flatbush,2
102367813,Steven,16947113,Brooklyn,Williamsburg,1
14898658,Chadanut,16954154,Brooklyn,Kensington,11
3236595,René,16954330,Manhattan,Harlem,4
113399802,Mireille,16959759,Brooklyn,Crown Heights,1
30097523,Kevin,16960374,Manhattan,Harlem,1
36980831,Matthew,16960725,Manhattan,Hell's Kitchen,1
113409633,Lauren,16960760,Brooklyn,Williamsburg,1
17791467,Anthony,16960859,Manhattan,Harlem,2
16300594,Ari,16961126,Brooklyn,Williamsburg,3
24419810,Gera & Werc,16962435,Brooklyn,Bushwick,1
2626535,RoseAnne,16963544,Manhattan,Stuyvesant Town,1
113449748,Gloria,16964141,Staten Island,Randall Manor,1
11105949,May,16965072,Brooklyn,Bedford-Stuyvesant,1
48183551,Carlos,16965094,Queens,Elmhurst,5
10737943,David,16965291,Manhattan,Upper West Side,10
3483600,Joshua,16965705,Manhattan,Washington Heights,1
100672521,Angie,16965968,Manhattan,Lower East Side,3
100672521,Angie,16965972,Manhattan,Lower East Side,3
113460991,Shain,16969156,Manhattan,Midtown,1
113521983,Julia,16970733,Manhattan,Gramercy,1
5744776,Jensine,16971247,Manhattan,Upper East Side,1
21353088,Katy,16972627,Manhattan,Upper West Side,1
17459413,Jenn,16973662,Brooklyn,Williamsburg,1
68123997,Liam,16974219,Queens,Elmhurst,1
73541674,Dioni,16975094,Queens,Ditmars Steinway,2
4942156,Paul,16975918,Queens,Sunnyside,1
107455767,Guelma,16976026,Queens,Rosedale,5
15851669,Lisa,16976215,Manhattan,Chelsea,1
113558700,Berat,16976267,Queens,Rego Park,3
16420977,Alli,16981845,Manhattan,East Village,1
113682832,Harry,16983203,Queens,Jamaica,2
23297219,Aurora,16984336,Brooklyn,Williamsburg,2
57455831,Maggie,16987293,Brooklyn,Clinton Hill,2
113740169,Isa,16987408,Manhattan,Washington Heights,1
57455831,Maggie,16987479,Brooklyn,Clinton Hill,2
113805886,Yaacov,16991994,Manhattan,Upper East Side,33
53179388,Raymond,16992922,Manhattan,Financial District,10
570464,Nicole,16994272,Manhattan,Harlem,1
53127489,Will,16995743,Brooklyn,Williamsburg,2
113805886,Yaacov,16996170,Manhattan,Upper East Side,33
113805886,Yaacov,16996664,Manhattan,Upper East Side,33
113805886,Yaacov,16996954,Manhattan,Upper East Side,33
113905045,Sofia,16999426,Queens,Ditmars Steinway,1
19698740,Natalie,16999617,Brooklyn,Prospect Heights,1
63474828,Ryan,17000278,Brooklyn,Sunset Park,1
113924874,Michi,17000577,Brooklyn,Brooklyn Heights,1
113986628,Lyuda,17005665,Manhattan,East Harlem,1
6194871,Christie,17006745,Brooklyn,Williamsburg,1
18165343,Nikita,17006956,Brooklyn,Sunset Park,1
113558977,Joe,17007971,Queens,Rego Park,2
24270606,Devin,17008022,Manhattan,Morningside Heights,1
1410860,Sara Kate,17009057,Brooklyn,Bedford-Stuyvesant,1
15194358,Carly,17009742,Brooklyn,Boerum Hill,1
2092961,Ja,17010314,Brooklyn,Williamsburg,1
40872011,Clotilde & Nicolas,17013137,Brooklyn,Bedford-Stuyvesant,1
114071959,Greg,17013623,Brooklyn,Greenpoint,1
7039858,Costas,17013882,Queens,Astoria,1
104122404,Vanessa,17014341,Brooklyn,East Flatbush,1
8715723,Jacob,17014809,Manhattan,Harlem,5
679157,Jeremy,17020317,Brooklyn,Prospect Heights,1
114178347,Cliff,17023406,Queens,Astoria,1
40972641,Christopher,17023591,Queens,Fresh Meadows,2
580624,Anna,17025412,Manhattan,Nolita,1
26754726,Julie,17025831,Manhattan,Upper West Side,1
3003330,Hadass,17026213,Brooklyn,Bedford-Stuyvesant,3
114209467,Prashant,17026435,Brooklyn,Bushwick,1
114219274,Safa,17027226,Brooklyn,Fort Hamilton,1
9772108,Demettre,17029482,Manhattan,West Village,1
113558700,Berat,17029902,Queens,Rego Park,3
21929511,Stephen,17030043,Brooklyn,Bedford-Stuyvesant,1
18810552,Ceilidh,17031720,Manhattan,East Harlem,1
473063,Lyra,17037199,Manhattan,East Village,1
1434069,Nathan,17040990,Brooklyn,Clinton Hill,1
1239078,Michael,17041225,Brooklyn,Greenpoint,2
25967444,Joseph,17042235,Brooklyn,Williamsburg,1
21959207,Christopher,17043121,Manhattan,Lower East Side,1
110335252,Karlyn,17043468,Manhattan,Upper East Side,1
20481502,Emily,17044038,Manhattan,East Village,1
1568820,Figgins,17044854,Bronx,Fordham,1
23878336,Armando,17045488,Bronx,Fordham,10
23878336,Armando,17045788,Bronx,Fordham,10
26822855,Seth,17045905,Manhattan,East Village,1
40134417,Ben And Jane,17045913,Brooklyn,Greenpoint,1
114410100,Lamark,17046103,Manhattan,East Village,1
114416273,Jason,17046562,Brooklyn,East Flatbush,1
105061915,Darlene,17070038,Manhattan,Harlem,2
3143126,Paulo,17070798,Queens,Sunnyside,1
3660702,Greg,17071462,Manhattan,Chelsea,4
8635827,Alison,17072328,Brooklyn,Crown Heights,1
7106711,James,17072544,Manhattan,Chinatown,1
83717038,Max,17073231,Brooklyn,Greenpoint,3
41398005,Mirco,17073870,Staten Island,Arrochar,3
114541713,Margaret And Orville,17073983,Queens,Jamaica,1
22042865,Martha,17074757,Queens,Astoria,1
114552571,John,17075535,Staten Island,St. George,1
2190447,Stacey,17076329,Manhattan,Midtown,1
15625009,Anders,17076571,Manhattan,Upper West Side,1
114568204,Angela,17076735,Bronx,Pelham Gardens,1
1286399,Lauren,17078010,Brooklyn,Bushwick,1
114477998,Marilyn,17078612,Manhattan,East Harlem,4
114477998,Marilyn,17079313,Manhattan,East Harlem,4
53743935,Kathy,17080093,Brooklyn,Williamsburg,1
296231,Chester,17084539,Manhattan,Theater District,1
24034601,Alizee,17085792,Brooklyn,Park Slope,1
420399,Gautam,17088382,Manhattan,Upper East Side,2
99634835,Aspano,17093180,Manhattan,Upper East Side,1
114700646,Daniel,17094226,Queens,East Elmhurst,1
55948559,Barry,17095035,Bronx,Pelham Gardens,4
11612872,Robert,17095296,Brooklyn,Greenpoint,3
27234116,Lily,17095350,Manhattan,Greenwich Village,1
96829433,Matthew,17095846,Brooklyn,Bedford-Stuyvesant,1
9439324,Chérie,17095925,Brooklyn,Bushwick,3
69366752,Maggie,17095971,Queens,Forest Hills,2
114736959,Ed,17097239,Brooklyn,Coney Island,6
3236595,René,17097495,Manhattan,Harlem,4
51459559,Rossana,17097898,Queens,Astoria,2
23714657,Melani,17104272,Brooklyn,Bedford-Stuyvesant,1
2350326,Ero,17105446,Queens,Ditmars Steinway,2
14927662,Michael,17106473,Brooklyn,Carroll Gardens,1
1527966,Tiffany,17106644,Brooklyn,Crown Heights,1
114853757,Abra & Domenic,17106705,Queens,Rockaway Beach,1
16995499,Sam,17107385,Queens,Sunnyside,1
65971028,Tamarinda,17107656,Manhattan,East Village,1
49701132,Bonnie,17108224,Manhattan,Chelsea,1
108795105,Danni,17108306,Manhattan,Upper East Side,1
114877351,Dennis,17108395,Queens,Astoria,1
15941961,Ralph,17108995,Manhattan,Hell's Kitchen,1
6387274,Concetta,17109623,Manhattan,East Village,1
4538012,Karen,17111449,Manhattan,East Harlem,4
4538012,Karen,17112036,Manhattan,Harlem,4
114977427,Nancy And John,17116411,Manhattan,Upper West Side,1
114988251,A. Kaylee,17117129,Brooklyn,Prospect-Lefferts Gardens,1
12233435,Steph,17117602,Manhattan,Chinatown,1
3236595,René,17117631,Manhattan,Harlem,4
36383228,Amanda,17118782,Manhattan,East Village,1
3939029,John,17120052,Manhattan,East Village,1
9673465,Chris,17120582,Brooklyn,Greenpoint,1
64960623,Tipicah,17121563,Manhattan,Harlem,1
115057851,Chito And Xavier,17122054,Manhattan,East Harlem,2
48891349,Riley,17122333,Manhattan,West Village,1
115057851,Chito And Xavier,17122439,Manhattan,East Harlem,2
33675739,Giselle,17122814,Manhattan,East Harlem,2
33161690,Alison,17123353,Brooklyn,Williamsburg,1
22926868,Xenia,17123646,Brooklyn,Sunset Park,3
26089606,Carlotta,17123684,Manhattan,Hell's Kitchen,1
115092398,J,17125159,Manhattan,Harlem,1
39091267,Ankit,17129825,Manhattan,Morningside Heights,1
97543375,Jennifer,17130293,Brooklyn,Williamsburg,2
11606007,Vikas,17133439,Manhattan,Midtown,1
45409030,Trouve,17133664,Brooklyn,Kensington,1
780958,Liliana,17134357,Manhattan,Upper West Side,1
41965551,Philip,17136721,Manhattan,SoHo,1
9132087,Brandon,17137388,Manhattan,Greenwich Village,2
11167829,Dana  (& Justin),17137626,Manhattan,Harlem,3
114975592,John And Colleen,17138076,Queens,Springfield Gardens,4
2771711,Gina,17138302,Manhattan,Upper West Side,1
2770769,Karen,17140695,Brooklyn,Bushwick,1
92202937,Natalie,17140748,Brooklyn,South Slope,1
16868847,Sophie,17140782,Brooklyn,Williamsburg,1
114157738,Alyssa,17141182,Manhattan,Morningside Heights,1
55468876,Matt,17141413,Queens,Ridgewood,1
26870769,Emilia,17141577,Brooklyn,Williamsburg,1
32383664,Karthik,17141884,Manhattan,Midtown,1
78154356,Mirela And Daniel,17142987,Bronx,Pelham Bay,1
51850937,Joe,17147561,Manhattan,East Village,3
7616444,Ramin,17149950,Manhattan,Midtown,1
27072611,Vinny,17150899,Manhattan,Kips Bay,1
4628742,Manesh,17151145,Manhattan,West Village,1
36579189,Daniel,17151230,Manhattan,SoHo,1
12578148,Felicity,17152737,Manhattan,Chelsea,1
2800064,Joseph,17153913,Brooklyn,Greenpoint,1
16995590,Steph,17154204,Queens,Rosedale,1
46108407,Walesca,17155039,Manhattan,East Harlem,1
10762635,Shea,17156147,Brooklyn,Crown Heights,1
1784335,Sara,17157438,Brooklyn,Crown Heights,1
115395049,Adi And Evangel,17157615,Manhattan,East Village,2
17727305,Stephen,17158871,Brooklyn,Brooklyn Heights,1
39890192,Laura,17168007,Manhattan,Hell's Kitchen,12
115517627,Kevin,17171691,Brooklyn,Vinegar Hill,1
29240443,Luis,17172375,Manhattan,Theater District,1
113558977,Joe,17173473,Queens,Rego Park,2
10590692,Wade,17174519,Manhattan,Chelsea,2
1506191,Caitlin,17176173,Manhattan,Washington Heights,1
700224,Shane & Nicole,17177726,Brooklyn,Gowanus,4
106940781,Corey,17178617,Brooklyn,Bushwick,1
92322271,Mark,17186648,Brooklyn,Crown Heights,2
59505164,Ali,17186834,Brooklyn,Bedford-Stuyvesant,1
115543091,Yana,17187219,Brooklyn,Flatbush,1
105631352,Taylor,17187785,Manhattan,East Village,3
2247818,Gonda,17187942,Manhattan,East Harlem,1
6375225,Jennifer,17188328,Manhattan,West Village,1
45775461,Azza,17188790,Brooklyn,Prospect Heights,1
21376087,LeeAna,17189484,Brooklyn,Greenpoint,1
4316106,George,17189799,Manhattan,Midtown,1
4576564,Chris,17189812,Queens,East Elmhurst,1
10210950,Olya,17189819,Brooklyn,Bedford-Stuyvesant,1
21638962,Su Lim,17192158,Manhattan,Washington Heights,1
66978896,Viviana,17192309,Brooklyn,Bushwick,2
62023756,Chang,17192800,Queens,Fresh Meadows,3
97513787,Daniel,17193761,Manhattan,Chinatown,5
2204797,Vita,17197830,Brooklyn,Bushwick,1
84523696,Esaies,17208528,Brooklyn,Bushwick,1
45731391,Laurence,17209321,Manhattan,Lower East Side,3
1226375,Tina,17209680,Manhattan,East Village,1
6950431,Mike And Lori,17210810,Manhattan,West Village,1
115845698,Chelsea,17210984,Brooklyn,Carroll Gardens,1
31546047,Miyu,17211246,Manhattan,Hell's Kitchen,1
278393,Dylana,17211583,Brooklyn,Bushwick,3
115854849,Cem,17211881,Queens,Astoria,1
23776693,Bev,17211908,Brooklyn,Bedford-Stuyvesant,3
12570191,Katie,17212052,Brooklyn,Williamsburg,1
114621718,Hope,17214699,Brooklyn,Gowanus,2
4554793,Aryn,17218433,Manhattan,Chelsea,1
1700359,Sharon,17219303,Manhattan,NoHo,1
115939440,Mika,17219608,Queens,Ridgewood,1
115946844,Kelsey,17220307,Brooklyn,Brooklyn Heights,1
3558557,Natalie,17222011,Manhattan,Gramercy,1
26432133,Danielle,17222454,Queens,East Elmhurst,5
10160214,Mario,17223109,Manhattan,Chelsea,1
37163867,Mada,17223725,Queens,Long Island City,1
81876750,Dan,17224136,Queens,Astoria,1
115993835,Shimin,17224372,Brooklyn,Sunset Park,5
115567902,Élodie,17224797,Manhattan,Upper West Side,1
115993835,Shimin,17225037,Brooklyn,Sunset Park,5
116056294,Kabak,17231011,Queens,Rego Park,1
6705828,Patricia,17233611,Manhattan,Gramercy,1
17928071,Mabel,17233932,Brooklyn,Williamsburg,2
261608,Aron,17234796,Queens,Ditmars Steinway,1
113805886,Yaacov,17234955,Manhattan,Upper East Side,33
113805886,Yaacov,17236095,Manhattan,Upper East Side,33
113805886,Yaacov,17236462,Manhattan,Upper East Side,33
13238971,Adel,17237486,Manhattan,Chelsea,1
116126452,Brian,17237922,Brooklyn,Williamsburg,1
115395049,Adi And Evangel,17239021,Manhattan,East Village,2
51706510,Daniella,17239212,Brooklyn,Gowanus,1
6489574,Wilson,17239321,Manhattan,East Village,1
40146897,Eric,17239807,Brooklyn,Crown Heights,5
40511252,Auset,17240729,Brooklyn,Williamsburg,3
8159536,Genae,17242854,Bronx,Concourse,3
11638358,Jeremy,17249755,Brooklyn,Bedford-Stuyvesant,2
26561588,Tyler,17251611,Queens,Astoria,1
105631352,Taylor,17252037,Manhattan,East Village,3
